parallax,l,b
17.679864292543154,107.81393517775048,28.591679474065273
19.354243054037383,103.78580141731891,23.96873599311748
24.597342525311422,326.23682985785024,7.215407838467268
21.36899600101532,94.41511960553139,24.414811077988844
28.411101137293127,98.22386585502869,20.029288392612592
118.15513655131949,101.73212439512407,4.035306475946312
21.14279466812519,30.081405311409508,21.765648767100714
55.26764708306417,210.22532407845307,0.24237990279163302
20.71426636864419,128.44897699158312,-6.1636725837254955
20.26235576772482,150.20766096280406,-21.72789705621135
23.060375138812887,153.1495425986522,-5.140590744418333
21.372972984770936,152.54827453770014,-3.3613883037068018
28.006533578848984,149.72737174272936,-23.51897235184952
26.71167925831214,215.92361770315802,-29.54986785079931
28.860080828467545,215.31871249522564,-29.403357900448086
51.68353212880498,217.76971737601642,-30.910902600536033
42.23996401064154,217.60545043319792,-27.198308563498678
20.009421848121047,96.13603621272378,14.883961071405256
30.71050539707354,187.8413277020475,-23.60752544154689
25.81926394084028,89.653436200429,4.729893400284667
23.411414386081937,245.77931857522992,-20.961063761168127
42.227081283044974,247.96017339681438,-22.49714411364577
21.131441874546784,247.20887556606453,-22.828983136386643
44.537096147770264,296.4880329258451,-0.49275403871639023
20.45715801943963,225.37985098427785,41.50411031318322
20.919395951069824,226.68623097748534,35.22897050123768
22.101435106607425,224.9796769228994,42.20349473684013
17.560060410654028,225.44599086205275,34.703309409218484
19.629785575512667,227.09965182314647,35.620643338170645
20.48282767401598,334.6097840968122,7.261239482682665
31.388141758116536,37.36421739593441,24.545000995873476
24.728671334490876,173.55852171420295,1.8048385283232602
21.414695129967026,43.586801331610644,6.370007442389271
21.05439650507989,41.7508656269143,8.22410899576176
25.157390363444378,334.39741816343104,-14.498845344932452
19.64016508671171,243.7846404447286,46.13245395055084
17.636301279208773,0.1761049545442921,49.77214979478914
24.592697889161997,240.84596196924025,43.22167543171501
12.905353134538977,3.4170446099114473,53.501213555176776
12.094859461951243,5.781713859400334,53.30541396948523
13.208627703311631,7.0925103268639695,52.45828821966415
13.456576867658807,3.4533395001413183,55.51605203837542
18.366028181907694,234.35057881454415,38.89341073849714
14.51956378955546,1.0723172144450221,51.47468672587825
13.495060069804273,359.7765327862912,52.39307491602389
30.904998327107847,231.3984414622037,33.68757279419775
13.873531881392175,17.743554152856483,46.846143942689764
14.18459861876334,10.705584896786146,48.975855878214404
20.22690618142096,274.3243445139536,17.734992698173965
34.29547581341642,274.12483643384917,16.111654085678293
29.09715161409304,354.0882730014344,-23.121715859124627
22.48336478505757,271.22754461939263,16.712761924221255
28.71017422798778,255.1184344340775,7.218742517157605
31.29693687378842,345.3055120910599,-30.906961170184488
22.200982527488343,61.04643709336289,-6.4327805837349015
27.85637084537078,101.6029814244073,-19.08449969108693
25.285692732624717,99.29786836189855,-17.9017976203511
30.73855177216986,17.02504015708662,1.1173611505393768
34.42841726236136,136.13523020558864,-6.9971156376397134
23.543495661820774,255.93882983521854,-31.226336661289135
20.285916984837446,258.8099553334732,-31.05711635016811
42.95701736036224,275.81280708673205,-9.289564649869385
33.39804047626621,251.72769393755487,-44.35693020373254
14.080468500011449,248.61109263978113,45.82554674729585
28.90344994737291,275.4617786320133,60.08731927691345
16.06140942163812,273.7810813790357,59.86116139060444
12.05399199597668,269.7580864900168,58.53481208368279
10.243995874204767,270.1733599311351,59.41949912999681
16.691120427962556,247.03897613297636,45.39521850529569
10.165585547900635,270.27061897940126,60.42821275436559
15.404764761359063,264.76400812554175,55.296792200245264
24.256071975583453,260.62209057507266,47.073540669929116
13.62453290298545,261.62281736950894,48.34996582330496
11.417320958195253,271.341065820961,55.334322849404515
33.02279893593681,267.6278481509805,47.923015619464415
12.274378450336625,264.1868473804249,56.93958809131291
14.359629323908951,266.59693923765127,48.314464440660714
25.244856114259143,270.6551449598628,57.04528386493184
14.187169691926295,258.0386014291601,47.53896022569381
12.47005734928905,268.133846319423,55.58102081301266
13.2822071269092,267.380342615086,54.93048101428548
11.15448264241235,261.278678306683,57.1592754172499
10.819073233420504,266.5367202956972,58.5210133673856
14.295137680589761,268.6775976050485,57.20971650875916
13.241588416883493,264.6673159344948,60.442453440541314
13.927491841777082,262.74051672377016,60.05390283505228
30.382153370051498,271.77294304329064,57.273797410801016
10.948817007938644,264.4789983977332,59.448629766477346
14.586213918194513,263.5513377585129,48.53316564216223
16.84534036875161,268.23336155523253,51.54323280074123
15.216561917081885,257.78377792052726,53.7973746644015
20.841321910781016,218.34941748626795,22.98997893476357
39.85582927285886,24.291740948768478,36.00874194315212
22.599019838128854,26.85671339583751,41.64496077044039
35.90492074716555,22.253752439126036,38.918107391882785
24.018677890249837,322.52871871253933,31.736358934643473
24.119528963213774,315.7847904650072,30.547803550261065
18.66221645238153,314.71222856725484,32.41338432618179
23.01445967659047,35.56173373639406,-21.28583436827563
6.198682535825292,12.436379990923475,-77.17759851853714
6.300120252679982,12.442050569495201,-77.17632632810403
3.8773434272797602,346.7687096338973,-83.24577520063
3.512328899482572,22.124063743839585,-80.24064135744648
13.757281849618781,347.2385989635054,-82.53654145937124
6.387136589363275,347.41474737520144,-82.58682517110346
5.121938957705737,347.9242713450263,-82.6706667364406
5.063020875562065,21.71262988118041,-79.85596462479188
6.091391313844953,22.41868207868181,-79.89713425550329
2.7995253959599937,347.9844620908456,-82.73265462530905
2.6035388982453003,349.9703834967848,-82.5953636372662
3.2673696083522703,350.22704986078617,-82.63243313878341
3.2935046001788466,349.8562399593836,-82.90163470989866
3.305342992516554,347.9982220289719,-83.0049783120105
5.075368937672359,13.665404443283629,-76.56204592661621
5.1618254607251775,13.664480622891091,-76.56865253991802
2.653462269002584,348.5145943880896,-83.03258221218161
4.927145927794831,348.8043711046118,-83.05784062197156
5.514861221588646,13.947371842016954,-76.55894595148257
8.463000404464319,23.24812336592766,-80.3937344448373
2.6546249281312666,348.39992965117693,-83.27944343464748
5.183848215300789,15.132743301036317,-76.81754412717243
18.49663443767751,15.261721640691004,-76.7894387155788
5.021421148799537,349.0448182768441,-83.35385809060286
3.327771142835097,349.38216324607527,-83.37160094826709
3.38110392824375,23.25818423752086,-80.47828736696667
2.9435204012124863,349.6941322428434,-83.00458406754608
3.541542771919131,23.82574313375169,-80.49962669913621
5.263140111015941,350.4213823609239,-82.96184086437489
3.633638486478051,350.55902192979784,-83.03814075549154
2.431713531088398,350.45122261101864,-83.06699885593439
2.7798565792067063,349.65173624787917,-83.28790718736447
3.496520162799001,24.18775161990529,-80.42815115185661
6.792225960169824,24.477691981551313,-80.54843247974756
5.022301226988651,24.49612695493667,-80.52412134535848
4.5715290145846215,16.323323410840175,-77.17405336149854
7.5476906021323265,13.234302984338978,-77.6398989736181
6.524542764219282,355.5292179175579,-73.89454866836586
3.4372991021824446,21.737931571895174,-81.08842069019825
5.7602107326699254,355.5551921012235,-73.84520285167997
3.58196432908277,21.84479174283426,-81.04302657497256
4.7739324927644216,14.685080271803013,-77.74397069935358
3.962108720426853,348.0907118724785,-80.1481611973273
4.8248926173030595,14.783301114913957,-77.49691312140745
4.465323187096395,15.107204424254068,-77.5691233642886
8.816556958626544,338.24006826336205,-72.3140402639444
4.542625147023314,23.602794001606462,-81.13725463574346
8.26877007347074,15.113275530197912,-77.72313656319983
3.9179447414435566,22.725280687417964,-80.80985277691393
6.56625963344617,356.2711850477603,-74.14605433130103
4.076024283371988,349.6849299015593,-79.92261315313148
5.36360846205372,14.812922194922086,-78.07145187930426
4.223733595468566,15.020961610634716,-78.13913166350439
4.018053606660983,349.0804422889918,-80.03257302440672
4.217004853682944,349.0976354321723,-80.05655970717861
3.7290558567661876,349.0360751813438,-80.14846335155117
4.439784359707139,15.459987467621442,-78.22283097402887
10.034747385595926,350.53993188694795,-74.45344581893083
4.29533793941069,16.21758871516739,-78.26820326605113
5.006956139862378,15.653429705223662,-77.88144314530697
3.5853155326598305,23.602330394593924,-81.3777530797897
5.965205298833471,337.35767683713703,-73.0219349945813
6.947997148871998,15.729651116826002,-77.51628579538797
3.9240943926574134,349.20543835698606,-80.61030288870853
3.432490405229976,349.07210454482623,-80.2931204758126
7.949917751672768,337.6377892318109,-73.00219271448594
4.440555213665291,24.88684294536737,-81.40779889948249
4.961153283837819,17.18331193628083,-77.33678277387301
3.4661430587276514,350.3246045227745,-80.38208456050181
9.08465280450005,349.8927861913249,-80.46887147502059
3.6028069784116146,349.42452830204735,-80.63010809721739
3.600841661655897,349.9257784874377,-80.61601009106784
5.894172135879634,336.2743679245874,-72.9876202724214
8.395144580915046,336.38311346889896,-72.9931805177987
5.792503398696525,17.71251958268635,-77.9566931939352
3.361523077315841,24.404974983177887,-80.87544639744351
4.684259814289314,350.6603785255899,-80.14068279990376
4.2433557546971405,351.22966653126457,-79.89371483415607
4.285060916415474,352.6321029237475,-80.05989275963327
5.141332227795717,352.74256019523085,-80.10367158928716
3.5218553315665826,350.6762453934045,-80.25067062665144
3.877666307042553,351.5028600367751,-80.34052602288125
8.926427469965928,16.454017329107618,-76.4838440532138
5.494025091508275,351.6470973136196,-74.33712459589802
6.5977297638310555,352.1547667271262,-74.4132499376377
3.6168510396561806,352.83213049108457,-80.38623531959739
10.574511831485744,352.02753012865935,-74.726044642236
5.124188508291918,352.3674237255537,-80.53018632076005
3.64500845257485,27.09167096456732,-81.31885642805574
17.953012787841615,352.3673229773162,-74.6849933548717
6.742850774131252,348.13482285195647,-80.74023391099307
3.3287337273043067,349.2191188217159,-80.70812482626388
6.096413135992249,26.900675454809214,-80.90102154302737
5.38884663440252,352.9832265659813,-74.43772028474253
5.5194051053288,27.40295858303901,-80.90104991848597
5.015352465269708,349.4520262059421,-80.88518222174581
3.401122352708701,28.011777873115534,-80.85562946710984
3.285405879371646,350.9189194819365,-80.76432513024065
7.974208960737707,336.91639266173473,-73.64865380310204
3.6022571873978793,350.84799623150667,-80.82951091441169
7.708718278565605,350.2582712356996,-80.90898795610791
4.435716664255322,28.987989820234056,-81.08936368347736
3.6733884882507435,350.41435757603114,-80.88185700080471
5.26190818752088,352.9720511115097,-74.85769389423652
5.675259558836082,350.53923668813684,-80.932678191577
3.7354749966120524,7.727033781047907,-83.01857358883294
7.819887094424813,337.29776091740945,-73.62226818315388
7.216474008788191,337.3547278478985,-73.63236115575944
3.231419769269597,348.61856222067337,-81.16483391773137
3.6713239248946303,8.593571070458148,-83.32419687479592
2.6630042880986875,9.032412198545625,-83.31880751212535
2.839699529079922,9.267258894631583,-83.24943344082297
2.8924577859098903,9.91312504573462,-83.25155218753731
3.6645429334518975,9.619231525750696,-83.28836238039817
3.6610217687243485,9.388844093784195,-83.00606519962646
3.975759941307655,349.3124898248462,-81.26244946343118
4.032149148620229,10.420209394238437,-83.10242335596328
3.199234590588137,349.71123313307874,-81.15442080185201
9.144726940350681,17.958386676362366,-76.32526827334745
9.096767524283647,17.95223536779623,-76.32545710580541
3.114815894842118,349.5701522054359,-81.2360224107009
3.157364063546125,348.90231033337733,-81.34466920233307
2.6009707113252456,10.905378845976145,-83.21087664143988
5.121615428937051,17.947087507068897,-76.64489079641933
3.1547170041330914,349.29058434088813,-81.52682567854228
2.613873095004801,10.81481018040173,-83.15539440829657
5.102190133230712,349.370063551001,-81.49826557570125
3.0351485382503,11.458432253043908,-83.21853693468134
3.331664347678869,350.5778956734959,-81.18646678210155
4.6717096010521795,18.741186948178193,-76.70560462089425
6.265680732054881,19.049691131201513,-76.79491670761338
2.3323711670931337,9.827735985830582,-83.62474297823863
3.5778021829498288,351.3545525530773,-81.29921183368262
6.410833427714041,337.62963477876764,-73.17136072459267
15.174145441928648,351.196812081502,-81.42653537844515
6.040517270196577,19.056773018208347,-76.4557634376879
4.393618546208615,351.6510863998468,-81.35819248768317
2.4474941017588723,10.772112312763586,-83.67695867657214
2.4291683992853383,11.247401093794688,-83.80721937767785
2.835586330726591,10.781669289122291,-83.63817962256758
5.979752576125441,19.504951529696307,-76.55610028111835
3.8630896273491824,12.424054176995268,-83.72958931173758
6.514774228796792,352.16657443431194,-75.70564083356328
6.025132219300973,16.962556172137614,-77.19699623770252
3.3670492890552177,352.4799454293835,-80.77327744321289
4.4915305216853945,351.3362961595058,-80.88138741620993
3.416184276973811,11.953608376689942,-83.4677041059508
3.2603517338076693,351.41015997590154,-80.87131001297654
5.145426705776668,351.43275587012243,-80.88757116164722
4.000867810046393,351.610799929411,-80.88347705006066
8.538747554087914,17.237308495438924,-77.116250774739
2.3198618995573703,12.694053068772337,-83.72227850581274
3.2668513594504422,12.943640414717539,-83.62908205675436
7.211936207225969,17.90434609189806,-77.29015614405601
6.078325761711072,352.9216905271964,-80.72338450221687
6.123769995260388,352.94029662098444,-80.7256474682036
7.328991704553464,17.8910311562503,-77.25835658898697
2.64471412457725,13.102079886741356,-83.4846277685042
2.636348846697885,13.190817412997765,-83.60904952374332
2.2784195075361224,14.20921711645683,-83.64942931897858
9.465410258059146,353.64624337105084,-80.66989187553573
3.3482971471825866,11.496765327010586,-83.03388340085945
5.707145738558065,352.56428519684545,-75.97068069014551
3.4134976617151134,11.713809228564575,-82.88822169395878
3.159349634437237,12.03319748790263,-82.8596467224786
5.696304158616627,12.287806584557245,-82.82762995862852
3.2901303302920133,11.861421419058502,-82.9409885200141
4.210987040294436,353.3201586575304,-80.93779108653277
3.2887711441020206,353.3603480647265,-80.94909548228368
5.9696849789608395,353.58314092441174,-76.03992313185576
3.1687767709518937,353.3095032399647,-81.07156103218693
3.9052854576414506,12.439383013704612,-83.06645793840087
5.7064520287927705,18.94118443661131,-77.21878961592617
2.902405156804648,12.61011904413191,-82.75206451560275
6.238194381201183,337.9803072290641,-73.85980153811279
4.525974964961292,18.901918938814866,-77.57687012782937
8.460571704400914,354.72892078364663,-75.51640451517721
3.809026279773133,353.11040063060125,-81.14753963126341
2.8517378721886737,14.106565544402532,-83.11716706605557
2.457385096567457,14.468453034576369,-83.11496487501589
3.966472379024151,352.8755814555732,-81.32549866247592
5.37179685909473,353.392638361293,-75.8456804841932
2.8162293416550646,14.949092084204361,-83.09268747131041
5.497506260593701,353.93984559556185,-81.28681749867377
6.707419973149358,353.70994943691073,-76.04060933840069
3.1572092971674346,13.405069834240587,-83.43156835523213
5.225806922861331,19.39297992223092,-77.7718304269609
3.781652550204496,14.23790482897494,-83.21980831755567
2.4434572918505837,14.426671273117586,-83.23491948439714
3.6637062655515664,14.527914584938479,-83.33368505950907
2.274667425530507,14.337411154237145,-83.50782369946111
2.367916570145946,14.088453125504412,-83.54967798120286
6.330569201612367,19.97643571003185,-77.69578558835497
3.143008492169117,14.472046418430644,-83.43095691421411
2.4469363573559098,14.756263389540749,-83.43447875371187
2.566474182347898,15.054858294372053,-83.47743251789565
3.968898174600019,353.95449968511696,-81.3996020820516
9.602608080194988,19.17475984909541,-77.33965299870438
4.0797242696591836,15.260478845960145,-83.51040926824338
3.409101824941662,14.586554834254473,-83.17800993517123
6.034795609634265,352.85771458559515,-79.74544348956225
3.770265810483111,15.101720798073922,-83.17591654979095
2.6116662409264046,15.373957564228565,-83.22094770008538
3.6127859034454297,15.588999656492122,-83.24243548922156
7.155119296645248,353.5955145456047,-79.77591220731277
6.841776955955525,20.0090550552445,-77.58243785519454
3.0023928078484396,15.455619117201483,-83.1739835710352
2.8855619629205282,15.450527272723102,-83.17381268704953
5.287554971040293,16.04873052269839,-83.1066606994482
2.5611870380101833,15.732852403110122,-83.24374211015083
5.1519566233162,19.06155927558435,-76.98858800165776
4.563203067509979,19.17870217540616,-77.08965332730072
7.278167748191443,338.9403813866852,-72.25939782893835
3.4022587799664232,17.03967080778633,-83.32450396791872
2.4272213747198887,17.249761688250587,-83.34854793734864
2.227077054049995,11.195315047920584,-83.84929126971788
3.620197293326382,354.42551760936504,-79.7508082486221
5.526798650261125,11.613663095973305,-83.85484119404576
5.0872287265731995,354.61323617265765,-79.80949733566118
4.355863881074682,354.7297858742381,-79.83078002229726
2.2525690556403917,11.816044013120324,-83.9412812752493
6.944568632354886,12.195922988277678,-83.87276945893385
3.370907345394372,12.657716695582492,-84.11527123103022
6.7737187420046805,353.6432923617677,-80.21976673838942
6.062684322189227,21.138608392690333,-76.98278682769816
4.282864283603043,353.7904392628198,-80.2880491980912
5.364614282665287,353.86052772070747,-74.86804168812391
4.433141093297173,13.801937850773427,-83.99941293003276
11.127856032933837,13.930422493680314,-84.1428582314385
9.183151756904108,12.848598253877029,-83.78271230279299
3.2238653432700835,13.655856440505644,-83.76491174642308
2.703676985439506,13.98518244499051,-83.83792409927044
2.538129701777576,13.991974138357248,-83.73861285173312
2.517383043929817,13.98280737898999,-83.73864471585202
2.667032691250788,13.950740199248305,-83.72132610728833
6.5031623183698155,14.966063781263507,-83.75551610955903
2.1366280483291646,14.515718301068642,-84.01830440306969
3.570269744087212,354.56657077087937,-80.47670090425041
4.0559567773493646,354.96499962952095,-80.24092601465817
2.3269852605576267,15.603544118125205,-83.93191518440175
3.3793441514345646,355.2692429685717,-80.29972384219265
3.068503722871936,16.126940438066793,-83.99982905923025
2.3970486978943795,14.418036189822272,-84.2888182875821
3.520112734756154,355.3648062046991,-80.19921378328401
2.1975834660696023,14.220510073707576,-84.38206303229448
3.675741483791227,355.54703793269346,-80.27364345396856
3.412019938701606,355.43304306063555,-80.57814409193334
3.540978864609603,355.56278508160074,-80.47115876222162
3.5512805474092755,15.243091108270646,-84.42041681474286
2.909723542147061,15.232531943497355,-84.4755091705968
2.069738763171758,15.147833613973638,-84.52017116566111
2.175169627738773,15.63647966306728,-84.52708532463119
3.9546784910584174,15.697996770730485,-84.5496468432557
4.8728612438462,356.26083302914736,-80.47239761202714
2.3115826165102606,16.201818486443287,-84.37721551892753
2.0839200259502344,16.05056812760722,-84.4143191854661
7.562731240920305,16.703284781007003,-84.52537115607699
2.2611434531348373,16.81579660094233,-84.5134832538018
4.146643539540733,355.755129753131,-79.77518916172518
3.2735149052891446,15.75982281829304,-84.20853710796857
4.013296062659837,356.06130610500486,-79.83399527266296
5.3145412409630275,356.16990884504276,-74.59306487245186
2.788030410213988,16.634958863003597,-84.17199520071904
3.618520771669686,356.0551115284486,-80.02225070221407
7.69668801967313,356.2351223263343,-74.21367480184445
7.519893335064261,356.23311766189653,-74.22057379818047
2.2119722806969846,16.251343860523185,-84.33981662426059
4.8677648139153975,16.892121742180805,-84.41218632849528
9.402627512028113,356.5188503910239,-74.59597052015542
5.560786380917027,355.72149473179195,-74.69660708895154
2.3671774885337378,17.538510454682466,-84.41103593235242
4.673029199500323,357.3457130848849,-79.94812607821748
9.96942349275173,357.03442250753614,-80.05595417350996
2.7537635515126837,17.79211597443341,-84.251286618994
2.3125489131875163,18.9049734070126,-84.37201091723371
3.998299608390827,356.1879921985215,-80.21674409980308
6.142836328798155,340.41049070852404,-72.37795744723606
2.7367339155615347,15.842925321914246,-83.60220744636048
2.485606617813504,15.85021456576077,-83.65463936049842
6.504903239997821,357.24844235613097,-74.71769411622863
11.341081769959818,340.50202419761877,-72.65609114180887
2.292929836903039,16.542421031640817,-83.84654920767268
7.118465032188779,340.47072456234247,-72.6710341332552
2.4815639668602305,17.129641333902924,-83.94025086553053
4.012947808256653,16.675450113737895,-83.78826473456844
2.2189280695588307,17.205795028950188,-83.76593670897053
4.880010903830958,16.30143232546371,-83.8292678960217
2.3462593168028736,18.00971440383105,-83.93626867780726
4.682395201873655,18.368527859735714,-83.75713664365821
2.3691072975745633,19.323027482094766,-83.73437367500446
2.7501498495532775,19.483850460006746,-83.6885508375762
2.51593517541915,19.58272346446115,-83.67158625379984
2.2890671008174697,19.353585910062534,-83.74796902928138
4.7463829152482795,19.619835822240752,-83.83206512625401
7.972104412955989,356.1345974395322,-75.28459635125698
6.69854902976675,15.63802107817686,-74.42297288681891
2.341591756372565,19.91704416153437,-83.75647837714861
3.9911621066189755,358.0861376866797,-80.10534967137087
2.641725612001431,17.669066222991905,-84.10162753160746
2.6205037744629496,17.8058675654701,-84.01348419137481
2.374839063557322,18.10032550262937,-84.0784166908301
2.92725871684811,18.101665051227783,-84.07828046831247
2.11215466696885,18.4957197095272,-84.05482630244612
3.47073752637939,18.63748335403882,-83.96838371871179
2.1105025316668518,18.81409156651552,-83.99835272276975
5.9665751882589095,358.9816264443946,-80.48027517217594
2.852041183808384,19.784646944760006,-84.09985156504898
3.9748500774140796,354.1264150676274,-80.64968114523847
7.071031830734929,354.58028216342484,-80.65159917760002
3.394283897392904,354.6759359742316,-80.75530962386311
3.334128990960334,354.24191659051644,-80.8662952530214
2.3099082073542236,19.830091520547484,-84.12203183193397
4.272394595632966,20.232731439788523,-84.12865174088999
2.306803164727341,20.80006389762106,-84.23477720826847
5.925338141543987,354.9631585321203,-80.8521444819966
6.345201662987567,15.847971680633151,-74.59736597651552
3.306240875879418,355.709898923521,-80.98058128194428
3.9056133398321102,355.77367113893854,-81.00025410308558
2.3308669443607646,19.560681259410043,-83.89861244091907
5.202889457217518,355.8326247534154,-81.02531951377627
4.499840894959708,20.05813647020303,-84.0331466085941
2.8928610675676523,20.140506983753653,-83.99955654698417
4.697687461792205,355.54549701510007,-80.76748723044038
5.404766404992208,16.25886368484858,-74.60160164635727
2.763385423413532,20.682207671969625,-83.86808114886605
3.2875172456601494,20.847989251748537,-83.89018036817667
2.260675208032046,21.227077950410642,-83.95456075108457
2.9989445507858536,21.734023518176294,-83.97262397116343
2.261560276466553,20.508086674094013,-84.12864064008483
6.332057988813965,356.61693306474285,-80.691491471004
2.219234918659219,20.857454180970244,-83.85744693330064
3.2079122452250908,356.03256091222266,-80.88284920554268
4.283881602825897,355.8411289233497,-80.926220197685
6.119580717400626,16.49229095791842,-74.50177234517051
2.153182698653061,21.906810089322818,-84.20570289047215
8.036540721894712,356.8397082510829,-81.01468595988186
7.5801854742280526,357.28151774012855,-75.13378336821165
3.4282401294563756,355.13288693239775,-81.29919899221606
2.66632910236241,14.683381705765168,-82.66288582530987
3.9453961307058965,14.856836991086908,-82.69198773813854
6.490186901769694,15.909853214108301,-75.28610542310209
5.2001087231729946,16.19446485456666,-75.31903745788577
2.58360675340456,15.274841242209384,-82.82716864514592
3.398711739441443,356.6039559389938,-81.4487929843734
3.468839110103808,356.1927457748393,-81.03465897920206
2.635872786727684,15.337485097072193,-82.70308368790018
4.436116724012233,356.6332459415096,-81.20268839754281
3.9253182941461895,16.105094182587973,-83.00170052582168
6.233397982225684,357.66043600194695,-75.60234644302142
3.1658731277119627,15.684099316432697,-82.82191847402224
3.5132603990343068,15.765278884215283,-82.8164391070029
